k,codigo,h,mae
81,391/437,3,0.40247875213623097
81,391/437,4,0.2882011795043944
81,391/437,6,0.10167289733886697
81,391/437,7,0.017275123596190767
81,391/437,8,0.1902008056640625
81,391/437,9,0.3491276168823241
81,391/437,10,0.5212675476074224
81,391/437,11,0.4877763366699224
81,391/437,12,0.3358553314208983
81,404/69,1,0.6012947082519533
81,404/69,2,0.2534125137329104
81,404/69,3,1.0814299201965332
81,404/69,4,1.3662254905700681
81,404/69,5,1.1819375610351566
81,404/69,6,0.6517918968200682
81,404/69,7,0.5367395401000978
81,404/69,8,0.10753551483154311
81,404/69,9,0.3890479278564456
81,404/69,10,0.21611927032470746
81,404/69,11,0.7272185707092285
81,404/69,12,0.15374023437500028
81,405/17,1,0.060826458930969274
81,405/17,2,0.27580604553222665
81,405/17,3,0.17496598243713368
81,405/17,4,0.354456491470337
81,405/17,6,0.3519641494750976
81,405/17,7,0.03387062549591069
81,405/17,8,0.08260902404785153
81,405/17,9,0.00927447080612187
81,405/17,10,0.02693814992904664
81,405/17,11,0.262679660320282
81,405/17,12,0.16342768430709842
81,405/34,1,0.24478998184204093
81,405/34,2,0.004748125076293963
81,405/34,3,0.09993553161621094
81,405/34,4,0.1623640632629395
81,405/34,5,0.005174579620361275
81,405/34,6,0.19253872871398947
81,405/34,8,0.19297111511230458
81,418/15,1,0.11086171150207513
81,418/15,2,0.20998430728912343
81,418/15,3,0.21402864456176762
81,418/15,4,0.47979256629943845
81,418/15,6,0.4315367126464844
81,418/15,7,0.19078611850738536
81,418/15,8,0.2658679723739623
81,418/15,9,0.2595091295242309
81,418/15,10,0.4338156986236572
81,418/15,11,0.2915380811691284
81,418/15,12,0.45954538345336915
81,418/4,1,0.0846390342712402
81,418/4,2,0.1382010364532471
81,418/4,3,0.09318635940551756
81,418/4,5,0.8359945392608643
81,418/4,6,0.23474242687225333
81,418/4,7,0.02936950683593742
81,418/4,8,0.15596929073333743
81,418/4,9,0.4145773077011108
81,418/4,10,0.3032796001434326
81,418/4,11,0.11358129978179932
82,330/183,1,0.105617756843567
82,330/183,2,0.9172241497039795
82,330/183,3,0.33051463127136227
82,330/183,4,0.9121510314941406
82,330/183,5,0.4586178207397462
82,330/183,7,0.3905471992492675
82,330/183,8,0.32623866081237773
82,330/183,9,0.07775909423828131
82,330/183,10,0.09117224693298343
82,330/183,11,0.4864623212814332
82,341/17,1,0.19238042831420898
82,341/17,2,0.1328130340576168
82,341/17,3,0.02907442092895529
82,341/17,4,0.3515178298950197
82,341/17,5,0.4142889595031738
82,341/17,6,0.15542421340942347
82,341/17,7,0.2075269317626951
82,341/17,8,0.12123264312744109
82,341/17,9,0.100146884918213
82,342/78,1,2.941854820251465
82,342/78,2,3.7423332595825194
82,342/78,4,2.91417818069458
82,377/86,1,0.8810782146453855
82,377/86,2,0.1574549865722652
82,377/86,3,0.540732803344727
82,377/86,4,0.6243266105651859
82,377/86,5,0.7159168243408205
82,377/86,7,0.7195606040954594
82,377/86,8,0.6752285194396972
82,377/86,9,0.2653610992431643
82,377/86,10,0.11921995162963839
82,377/86,11,0.22975488662719723
82,377/94,1,0.09018058776855487
82,377/94,2,0.1816543865203859
82,377/94,3,0.062467136383056676
82,377/94,4,0.08044346809387193
82,377/94,5,0.025455646514892738
82,377/94,7,0.10416081428527812
82,377/94,8,0.2006444835662844
82,377/94,9,0.10480882644653322
82,377/94,10,0.20131331443786626
82,377/94,11,0.45028288841247566
82,377/94,12,0.015333538055419815
82,391/243,1,1.4537091541290286
82,391/33,1,0.3000151824951178
82,391/33,2,0.302892875671386
82,391/33,3,0.5495435714721673
82,391/33,4,0.8643709182739254
82,391/33,5,0.8923210144042972
82,391/33,7,1.0785370635986329
82,391/33,8,1.2590045928955078
82,391/33,9,1.4558080673217777
82,391/33,10,1.6885587310791017
82,391/33,11,1.692490577697754
82,391/33,12,0.8424596786499023
82,391/437,1,0.5085330581665044
82,391/437,2,0.0654031753540032
82,391/437,3,0.5026554870605473
82,391/437,4,0.5274081802368169
82,391/437,5,0.2722843551635741
82,391/437,7,0.10181594848632791
82,391/437,8,0.008605270385741548
82,391/437,9,0.15505599975585938
82,391/437,10,0.35870727539062486
82,391/437,11,0.5294853591918951
82,391/437,12,0.45165210723877003
82,404/69,1,0.46578271865844734
82,404/69,2,0.528770160675049
82,404/69,3,0.2639835166931155
82,404/69,4,1.0737638092041015
82,404/69,5,1.49969030380249
82,404/69,6,1.3813603973388675
82,404/69,7,0.8402446174621581
82,404/69,8,0.6314327239990236
82,404/69,9,0.13867315292358384
82,404/69,10,0.5111020278930667
82,404/69,11,0.222031574249268
82,404/69,12,0.7511982345581054
82,405/17,1,0.1684736251831055
82,405/17,2,0.16318253517150882
82,405/17,3,0.3526387572288514
82,405/17,4,0.2490861463546752
82,405/17,5,0.46630246162414557
82,405/17,7,0.42716506481170646
82,405/17,8,0.16733353137969975
82,405/17,9,0.06464209794998166
82,405/17,10,0.017305386066436723
82,405/17,11,0.04589759349822997
82,405/17,12,0.22229733467102053
82,405/34,1,0.06641932010650642
82,405/34,2,0.2678468465805053
82,405/34,3,0.020954627990722674
82,405/34,4,0.1365363597869873
82,405/34,5,0.12008744239807134
82,405/34,6,0.01348620414733892
82,405/34,7,0.1945726776123049
82,405/34,9,0.15762925624847401
82,418/15,1,0.1961794686317444
82,418/15,2,0.2961531805992126
82,418/15,3,0.3993578600883483
82,418/15,4,0.3481843948364258
82,418/15,5,0.5425767612457275
82,418/15,7,0.5569306993484497
82,418/15,8,0.21180724620819102
82,418/15,9,0.2770458698272704
82,418/15,10,0.23274914741516106
82,418/15,11,0.4517590808868408
82,418/15,12,0.2959460830688476
82,418/4,1,0.1430347204208373
82,418/4,3,0.13703032493591305
82,418/4,4,0.14725164413452152
82,418/4,5,0.07785270690917967
82,418/4,7,0.7974653816223145
82,418/4,8,0.17810192108154288
82,418/4,9,0.08739003181457528
82,418/4,10,0.023125438690185574
82,418/4,11,0.4239013814926147
82,418/4,12,0.3353528594970703
83,330/183,1,0.24143646717071543
83,330/183,2,0.43682538986206065
83,330/183,3,0.392280797958374
83,330/183,4,0.17080791950225827
83,330/183,5,0.5200530815124511
83,330/183,6,0.2998932743072511
83,330/183,8,0.30362503051757805
83,330/183,9,0.18330910682678203
83,330/183,10,0.038266844749450746
83,330/183,11,0.019446878433227566
83,330/183,12,0.4817003870010377
83,341/17,1,0.01687005996704105
83,341/17,3,0.24720096588134766
83,341/17,4,0.12113672256469687
83,341/17,5,0.1509301757812498
83,341/17,6,0.22267309188842788
83,341/17,7,0.2718205070495605
83,341/17,8,0.16419086456298793
83,341/17,9,0.282675037384033
83,341/17,10,0.09634126663207976
83,341/17,11,0.11354076385498058
83,342/78,1,0.07922483444213846
83,342/78,2,3.094663009643555
83,342/78,3,3.9319981002807616
83,342/78,5,3.2519486427307127
83,377/86,1,0.012957220077514542
83,377/86,2,0.8963978004455564
83,377/86,3,0.150435466766357
83,377/86,4,0.5940246009826664
83,377/86,5,0.5133427619934086
83,377/86,6,0.65310115814209
83,377/86,8,0.39905450820922894
83,377/86,9,0.34464113235473626
83,377/86,10,0.05037996292114233
83,377/86,11,0.42143099784851046
83,377/86,12,0.1321866893768311
83,377/94,1,0.033789577484130806
83,377/94,2,0.12537021636962908
83,377/94,3,0.18126194953918473
83,377/94,4,0.10158447265625004
83,377/94,5,0.03642186164855943
83,377/94,6,0.021185331344604652
83,377/94,8,0.11251476287841777
83,377/94,9,0.18536256790161154
83,377/94,10,0.08810665130615236
83,377/94,11,0.277902421951294
83,377/94,12,0.5201717185974122
83,391/243,1,1.4537091541290286
83,391/33,1,0.1785736465454093
83,391/33,2,0.5020453643798835
83,391/33,3,0.3062679290771477
83,391/33,4,0.5757038116455071
83,391/33,5,0.819621658325195
83,391/33,6,0.8626703262329105
83,391/33,8,1.0706063079833985
83,391/33,9,1.2368125915527344
83,391/33,10,1.366692924499512
83,391/33,11,1.5533162689208986
83,391/33,12,1.432220458984375
83,391/437,1,0.17679103851318345
83,391/437,2,0.7361198043823247
83,391/437,3,0.34753055572509695
83,391/437,4,0.9484324264526371
83,391/437,5,0.8442159271240239
83,391/437,6,0.5556009674072264
83,391/437,8,0.11535717010498026
83,391/437,9,0.043327598571776704
83,391/437,10,0.037848472595214844
83,391/437,11,0.20751651763916001
83,391/437,12,0.20502628326416072
83,404/69,1,0.8873106193542482
83,404/69,2,0.8012309837341309
83,404/69,3,0.06909389495849627
83,404/69,4,1.0128481674194338
83,404/69,5,0.037762126922607386
83,404/69,6,0.11121822357177713
83,404/69,7,0.2925194358825687
83,404/69,8,0.13521369934082017
83,404/69,9,0.42521781921386737
83,404/69,10,0.039085712432861186
83,404/69,11,0.5933702659606936
83,404/69,12,0.12623308181762738
83,405/17,1,0.024902741909027082
83,405/17,2,0.16832431554794314
83,405/17,3,0.1765233659744263
83,405/17,4,0.3496850490570069
83,405/17,5,0.25836766242980946
83,405/17,6,0.45557076454162604
83,405/17,8,0.4519038534164428
83,405/17,9,0.20045577287673955
83,405/17,10,0.0688364768028259
83,405/17,11,0.003309416770935103
83,405/17,12,0.018048295974731454
83,405/34,1,0.1012677717208863
83,405/34,2,0.2959110975265502
83,405/34,3,0.004230279922485369
83,405/34,4,0.17073440551757812
83,405/34,5,0.10053807258605962
83,405/34,6,0.041053590774536186
83,418/15,1,0.11325409650802609
83,418/15,2,0.19628812789916994
83,418/15,3,0.30723773717880243
83,418/15,4,0.40355211973190297
83,418/15,5,0.37987082004547124
83,418/15,6,0.557099552154541
83,418/15,8,0.8579739117622376
83,418/15,9,0.7274485778808595
83,418/15,10,0.8348930716514587
83,418/15,11,0.5203430485725402
83,418/15,12,0.5862757968902588
83,418/4,1,0.02944173812866202
83,418/4,2,0.18165972232818595
83,418/4,4,0.13750430107116696
83,418/4,5,0.15592864990234379
83,418/4,6,0.005677957534790057
83,418/4,8,0.8743259286880494
83,418/4,9,0.22015299797058097
83,418/4,10,0.0655302143096923
83,418/4,11,0.20443668842315676
83,418/4,12,0.4516479396820068
84,330/183,1,0.21420507907867425
84,330/183,2,0.14857841968536367
84,330/183,3,0.14086020469665517
84,330/183,4,1.1180016803741455
84,330/183,5,0.34267278671264645
84,330/183,6,0.9072286415100097
84,330/183,7,0.5078395748138429
84,330/183,9,0.30922643661499016
84,330/183,10,0.2086130666732786
84,330/183,11,0.09720963954925543
84,330/183,12,0.09531190872192385
84,341/17,1,0.020949325561523402
84,341/17,3,0.21432065963745117
84,341/17,4,0.14635330200195273
84,341/17,5,4.791259765646316e-05
84,341/17,6,0.3181044197082521
84,341/17,7,0.3326973533630371
84,341/17,8,0.19413099288940394
84,341/17,9,0.25320697784423807
84,341/17,10,0.14707483291625945
84,341/17,11,0.10830842971801768
84,342/78,1,0.33300615310668924
84,342/78,2,0.041922798156738494
84,342/78,3,2.8540733909606937
84,342/78,4,3.5461290740966795
84,342/78,6,1.6850152492523194
84,377/86,1,0.06384461402893082
84,377/86,2,0.24422323226928722
84,377/86,3,1.0669777107238767
84,377/86,4,0.25762130737304645
84,377/86,5,0.4942936325073246
84,377/86,6,0.49798908233642614
84,377/86,7,0.6464697837829592
84,377/86,9,0.6045541572570805
84,377/86,10,0.7289137077331542
84,377/86,11,0.34336975097656275
84,377/86,12,0.04700534820556612
84,377/94,1,0.025161266326904297
84,377/94,2,0.07568282127380366
84,377/94,3,0.12430043220520037
84,377/94,4,0.18554203987121598
84,377/94,5,0.11406401634216312
84,377/94,6,0.020427074432372905
84,377/94,7,0.021082944869994957
84,377/94,9,0.23254158973693828
84,377/94,10,0.20709227561950705
84,377/94,11,0.03338815689086916
84,377/94,12,0.17593604087829595
84,391/243,1,1.4537091541290286
84,391/33,1,0.2386400985717767
84,391/33,2,0.30549053192138587
84,391/33,3,0.6079699707031256
84,391/33,4,0.3507434844970696
84,391/33,5,0.6048967361450188
84,391/33,6,0.831629371643066
84,391/33,7,0.8723892211914066
84,391/33,9,1.060276107788086
84,391/33,10,1.146681785583496
84,391/33,11,1.27647819519043
84,391/33,12,1.4185010528564455
84,391/437,1,0.3064354324340819
84,391/437,2,0.550585594177246
84,391/437,3,0.9963594055175786
84,391/437,4,0.5536195755004876
84,391/437,5,0.8964838790893559
84,391/437,6,0.8762546157836919
84,391/437,7,0.5485704803466795
84,391/437,9,0.1438195800781248
84,391/437,10,0.01593425750732358
84,391/437,11,0.1621103286743164
84,391/437,12,0.35675510406494126
84,404/69,1,0.3212822151184085
84,404/69,2,0.5016776275634767
84,404/69,3,0.7500196266174317
84,404/69,4,0.10986824035644549
84,404/69,5,1.05658748626709
84,404/69,6,0.0451980018615723
84,404/69,7,0.10016132354736307
84,404/69,8,0.2799347496032718
84,404/69,9,0.2603557968139647
84,404/69,10,0.4432870864868166
84,404/69,11,0.04859224319458022
84,404/69,12,0.6189516258239749
84,405/17,1,0.0008942914009094638
84,405/17,2,0.020897667407989484
84,405/17,3,0.16859378814697268
84,405/17,4,0.1503627681732178
84,405/17,5,0.35321412086486825
84,405/17,6,0.25543845176696767
84,405/17,7,0.4545955133438111
84,405/17,9,0.45581791162490837
84,405/17,10,0.21301786899566655
84,405/17,11,0.06362828254699704
84,405/17,12,0.001111853122711226
84,405/34,1,0.1012677717208863
84,405/34,2,0.2959110975265502
84,405/34,3,0.004230279922485369
84,405/34,4,0.17073440551757812
84,405/34,5,0.10053807258605962
84,405/34,6,0.041053590774536186
84,418/15,1,0.14456060171127316
84,418/15,2,0.05204441785812375
84,418/15,3,0.23692460775375368
84,418/15,4,0.46454315662384027
84,418/15,5,0.4565621066093444
84,418/15,6,0.41276829242706303
84,418/15,7,0.6567140531539917
84,418/15,9,0.8732815170288086
84,418/15,10,0.7875596833229066
84,418/15,11,0.8003108143806457
84,418/15,12,0.5281464886665344
84,418/4,1,0.08737298488616951
84,418/4,2,0.1123009681701661
84,418/4,3,0.0038677215576172763
84,418/4,5,0.09841390609741207
84,418/4,6,0.12942985534667972
84,418/4,7,0.0946121025085449
84,418/4,9,0.8200404024124146
84,418/4,10,0.17905380725860587
84,418/4,11,0.07234033584594735
84,418/4,12,0.04713919639587405
85,330/183,1,0.32205297470092775
85,330/183,2,0.2458956909179688
85,330/183,3,0.3362028455734254
85,330/183,4,0.5133693170547486
85,330/183,5,0.1480014133453369
85,330/183,6,0.0535675668716431
85,330/183,7,0.0588399696350097
85,330/183,8,0.004744663238525515
85,330/183,10,0.29546300888061516
85,330/183,11,0.22194138050079326
85,330/183,12,0.061206884384155336
85,341/17,1,0.0990886306762695
85,341/17,3,0.19468212127685547
85,341/17,4,0.13915735244750937
85,341/17,5,0.14051507949829123
85,341/17,6,0.3554746246337892
85,341/17,7,0.28292079925537106
85,341/17,8,0.2246409416198727
85,341/17,9,0.3107388114929197
85,341/17,10,0.12171901702880827
85,342/78,1,0.5717353534698488
85,342/78,2,0.8979370689392088
85,342/78,3,0.3269894027709963
85,342/78,4,2.788877353668213
85,342/78,5,3.4648884201049803
85,342/78,7,1.8495407581329346
85,377/86,1,0.06605128288269047
85,377/86,2,0.16060059547424332
85,377/86,3,0.3415285301208497
85,377/86,4,1.0161633205413816
85,377/86,5,0.16738082885742145
85,377/86,6,0.5080069923400883
85,377/86,7,0.6475986480712894
85,377/86,8,0.7270385742187502
85,377/86,10,0.6764216232299809
85,377/86,11,0.6620830726623534
85,377/86,12,0.2692516136169436
85,377/94,1,0.028123168945312305
85,377/94,2,0.019407272338867188
85,377/94,3,0.06796378135681147
85,377/94,4,0.10334630012512225
85,377/94,5,0.19715111732482926
85,377/94,6,0.08770517349243168
85,377/94,7,0.10370525360107408
85,377/94,8,0.01967137336730973
85,377/94,10,0.19736674308776836
85,377/94,11,0.18518208503723166
85,377/94,12,0.03590180397033693
85,391/243,1,1.4537091541290286
85,391/33,1,0.04932289123535227
85,391/33,2,0.07927062988281186
85,391/33,3,0.2930260086059562
85,391/33,4,0.6075894546508795
85,391/33,5,0.42304439544677663
85,391/33,6,0.6403123855590813
85,391/33,7,0.9780536651611325
85,391/33,8,0.9928668975830082
85,391/33,10,1.0928746032714844
85,391/33,11,1.2582693099975586
85,391/33,12,1.4436058044433597
85,391/437,1,0.19997695922851477
85,391/437,2,0.33040031433105455
85,391/437,3,0.5806206130981444
85,391/437,4,0.9991851425170903
85,391/437,5,0.5669719696044915
85,391/437,6,0.8903240966796879
85,391/437,7,0.8550935363769536
85,391/437,8,0.5070398712158202
85,391/437,10,0.11952091217040994
85,391/437,11,0.04673984527587827
85,391/437,12,0.10282611846923828
85,404/69,1,0.408890342712402
85,404/69,2,0.4374306869506839
85,404/69,3,0.6442781639099122
85,404/69,4,0.7470751571655274
85,404/69,5,0.09544105529785174
85,404/69,6,1.0143950271606448
85,404/69,7,0.08002515792846676
85,404/69,8,0.1049726104736326
85,404/69,9,0.2793396568298343
85,404/69,10,0.23186382293701158
85,404/69,11,0.40844507217407244
85,404/69,12,0.10182825088500991
85,405/17,1,0.0939690661430359
85,405/17,2,0.09852157354354862
85,405/17,3,0.03468881130218504
85,405/17,4,0.23211117982864382
85,405/17,5,0.21815679311752323
85,405/17,6,0.3456398010253907
85,405/17,7,0.24064636707305898
85,405/17,8,0.4659529399871827
85,405/17,10,0.44225117921829216
85,405/17,11,0.20267306566238408
85,405/17,12,0.06335439920425412
85,405/34,1,0.1012677717208863
85,405/34,2,0.2959110975265502
85,405/34,3,0.004230279922485369
85,405/34,4,0.17073440551757812
85,405/34,5,0.10053807258605962
85,405/34,6,0.041053590774536186
85,418/15,1,0.17116815805435182
85,418/15,2,0.05608603000640866
85,418/15,3,0.05631842851638791
85,418/15,4,0.25361760377883913
85,418/15,5,0.3789592313766479
85,418/15,6,0.4859265136718749
85,418/15,7,0.4506705284118653
85,418/15,8,0.7027014207839966
85,418/15,10,0.8493928694725037
85,418/15,11,0.7766132307052613
85,418/15,12,0.7982310891151427
85,418/4,1,0.1671580171585083
85,418/4,2,0.06507853031158439
85,418/4,3,0.19028451442718497
85,418/4,4,0.32631542682647696
85,418/4,6,0.08961101531982418
85,418/4,7,0.11975101470947269
85,418/4,8,0.07843897819519041
85,418/4,10,0.8673248863220215
85,418/4,11,0.23937859535217276
85,418/4,12,0.014213409423828205
86,330/183,1,0.04293312549591066
86,330/183,2,0.32261898040771486
86,330/183,3,0.11637634754180914
86,330/183,4,0.1377550220489503
86,330/183,5,0.1408028554916383
86,330/183,6,0.5124814319610596
86,330/183,7,0.2077481365203857
86,330/183,8,0.505620412826538
86,330/183,9,0.20405806541442884
86,330/183,11,0.22070543289184563
86,330/183,12,0.22432306289672832
86,341/17,1,1.955117931365967
86,341/17,4,0.5513276672363281
86,341/17,6,0.32914257049560547
86,341/17,7,0.22492128372192344
86,341/17,8,0.032318840026855256
86,341/17,9,0.26221719741821303
86,341/17,10,0.23918243408203121
86,341/17,11,0.18626079559326136
86,341/17,12,0.28581024169921854
86,342/78,1,2.662701263427734
86,342/78,2,0.2535751152038572
86,342/78,3,0.256005058288574
86,342/78,4,0.3452691936492922
86,342/78,5,2.186363325119019
86,342/78,6,2.322215642929077
86,342/78,8,1.5898547649383545
86,377/86,1,0.17070171356201191
86,377/86,2,0.18956903457641605
86,377/86,3,0.426278762817383
86,377/86,4,0.42789756774902354
86,377/86,5,1.0692739200592039
86,377/86,6,0.3351440620422359
86,377/86,7,0.48062461853027383
86,377/86,8,0.5698026657104496
86,377/86,9,0.7564613342285158
86,377/86,11,0.6179861831665043
86,377/86,12,0.6521906089782714
86,377/94,1,0.11269855499267578
86,377/94,2,0.013319759368896289
86,377/94,3,0.02836465835571289
86,377/94,4,0.05023187637329096
86,377/94,5,0.1451043605804445
86,377/94,6,0.1768776702880861
86,377/94,7,0.09359125137329105
86,377/94,8,0.03535064697265611
86,377/94,9,0.007386856079101722
86,377/94,11,0.21024587631225566
