"data","localizacao","nitrato"
2004-03-08 00:00:00.000,"353/362","0.66"
2004-10-18 00:00:00.000,"353/362","40.0"
2005-04-06 00:00:00.000,"353/362","0.78"
2005-09-12 00:00:00.000,"353/362","0.62"
2006-03-08 00:00:00.000,"353/362","0.66"
2006-09-06 00:00:00.000,"353/362","0.56"
2008-09-29 00:00:00.000,"353/362","0.84"
2009-05-11 00:00:00.000,"353/362",(e<)0.886
2010-07-13 15:15:00.000,"353/362","21.0"
2011-03-31 12:30:00.000,"353/362","10.0"
2003-10-07 00:00:00.000,"353/363","0.66"
2004-03-08 00:00:00.000,"353/363","0.66"
2004-10-18 00:00:00.000,"353/363","0.664"
2005-04-06 00:00:00.000,"353/363","0.66"
2005-09-07 00:00:00.000,"353/363","0.49"
2006-03-08 00:00:00.000,"353/363","0.66"
2006-09-06 00:00:00.000,"353/363","0.65"
2008-03-10 00:00:00.000,"353/363","0.84"
2008-09-29 00:00:00.000,"353/363","0.77"
2009-03-23 00:00:00.000,"353/363",(e<)0.886
2009-10-29 00:00:00.000,"353/363",(e<)0.886
2010-07-14 13:10:00.000,"353/363",(<)2.000
2011-02-14 13:25:00.000,"353/363","11.0"
2013-03-11 08:20:00.000,"353/363",(<)0.890
2014-03-10 13:15:00.000,"353/363",(<)0.890
2014-10-08 08:25:00.000,"353/363","0.87"
2015-03-03 08:25:00.000,"353/363",(<)0.890
2015-10-07 08:20:00.000,"353/363",(<)0.890
2016-03-01 08:15:00.000,"353/363",(<)0.890
2016-10-10 08:25:00.000,"353/363",(<)0.890
2017-04-18 11:45:00.000,"353/363",(<)0.890
2017-10-23 08:25:00.000,"353/363",(<)0.890
2018-04-17 08:10:00.000,"353/363",(<)0.890
2018-10-03 08:20:00.000,"353/363",(<)0.890
2019-03-11 08:35:00.000,"353/363",(<)0.890
2019-11-13 08:25:00.000,"353/363",(<)0.890
2020-03-03 08:40:00.000,"353/363",(<)0.890
2020-10-14 08:35:00.000,"353/363",(<)0.890
2021-02-17 08:25:00.000,"353/363",(<)0.890
2021-09-28 08:30:00.000,"353/363",(<)0.890
2022-03-15 08:20:00.000,"353/363",(<)0.890
2022-09-27 08:45:00.000,"353/363",(<)0.890
2023-03-08 08:30:00.000,"353/363",(<)0.890
2023-10-02 08:20:00.000,"353/363",(<)0.890
2003-04-07 00:00:00.000,"353/373","26.14"
2003-10-06 00:00:00.000,"353/373","34.0"
2004-10-11 00:00:00.000,"353/373","37.0"
2005-04-04 00:00:00.000,"353/373","12.0"
2005-09-05 00:00:00.000,"353/373","30.0"
2006-03-06 00:00:00.000,"353/373","16.0"
2007-09-17 00:00:00.000,"353/373","19.0"
2008-03-06 00:00:00.000,"353/373","15.0"
2008-09-25 00:00:00.000,"353/373","21.0"
2009-05-28 00:00:00.000,"353/373","5.6"
2009-10-29 00:00:00.000,"353/373","0.78"
2010-06-25 10:20:00.000,"353/373","19.0"
2011-03-21 16:00:00.000,"353/373","11.0"
2012-11-22 09:30:00.000,"353/373",(<)0.890
2013-04-08 09:15:00.000,"353/373","2.4"
2013-11-20 16:00:00.000,"353/373","10.0"
2014-09-29 08:35:00.000,"353/373","7.2"
2015-02-23 12:50:00.000,"353/373","12.0"
2015-09-29 08:50:00.000,"353/373",(<)0.890
2016-02-22 08:45:00.000,"353/373",(<)0.890
2016-10-06 08:40:00.000,"353/373",(<)0.890
2017-04-20 10:00:00.000,"353/373","3.4"
2017-10-24 08:40:00.000,"353/373",(<)0.890
2018-03-28 08:20:00.000,"353/373","4.2"
2018-10-11 11:00:00.000,"353/373","1.0"
2019-03-12 09:10:00.000,"353/373","14.0"
2019-10-30 08:50:00.000,"353/373",(<)0.890
2020-03-04 09:00:00.000,"353/373","19.0"
2020-10-21 09:10:00.000,"353/373","2.6"
2021-03-02 09:05:00.000,"353/373","18.0"
2021-10-07 09:15:00.000,"353/373",(<)0.890
2022-03-28 09:15:00.000,"353/373","1.5"
2022-10-24 09:20:00.000,"353/373",(<)0.890
2023-04-26 11:15:00.000,"353/373","2.9"
2023-09-20 12:30:00.000,"353/373",(<)0.890
2023-03-08 10:50:00.000,"353/691","130.0"
2023-10-02 10:50:00.000,"353/691","130.0"
2002-11-11 00:00:00.000,"353/87","93.25"
2003-04-07 00:00:00.000,"353/87","87.05"
2003-10-06 00:00:00.000,"353/87","44.26"
2004-03-01 00:00:00.000,"353/87","53.12"
2004-10-11 00:00:00.000,"353/87","48.686"
2005-04-04 00:00:00.000,"353/87","53.12"
2005-09-05 00:00:00.000,"353/87","48.69"
2006-03-06 00:00:00.000,"353/87","53.12"
2006-09-04 00:00:00.000,"353/87","53.12"
2007-03-12 00:00:00.000,"353/87","53.0"
2007-09-17 00:00:00.000,"353/87","61.98"
2008-03-06 00:00:00.000,"353/87","61.98"
2008-09-25 00:00:00.000,"353/87","61.98"
2009-03-23 00:00:00.000,"353/87","73.0"
2009-10-29 00:00:00.000,"353/87","48.73"
2010-07-14 15:55:00.000,"353/87","94.0"
2011-02-14 11:44:00.000,"353/87","93.0"
2013-11-18 11:50:00.000,"353/87","45.0"
2014-03-10 12:55:00.000,"353/87","79.0"
2014-10-08 11:30:00.000,"353/87","82.0"
2015-03-03 11:35:00.000,"353/87","87.0"
2015-10-07 11:15:00.000,"353/87","99.0"
2016-03-01 11:30:00.000,"353/87","110.0"
2016-10-10 00:00:00.000,"353/87","100.0"
2017-04-18 00:00:00.000,"353/87","100.0"
2017-10-23 00:00:00.000,"353/87","98.0"
2018-04-17 10:45:00.000,"353/87","99.0"
2018-10-03 11:40:00.000,"353/87","97.0"
2019-03-11 12:05:00.000,"353/87","100.0"
2019-11-13 11:40:00.000,"353/87","100.0"
2020-03-03 11:40:00.000,"353/87","100.0"
2020-10-14 10:50:00.000,"353/87","100.0"
2021-02-17 10:50:00.000,"353/87","110.0"
2021-09-28 10:55:00.000,"353/87","110.0"
2022-03-15 11:00:00.000,"353/87","110.0"
2022-09-27 11:00:00.000,"353/87","110.0"
2023-03-08 11:25:00.000,"353/87","120.0"
2023-10-02 11:30:00.000,"353/87","110.0"
2002-11-12 00:00:00.000,"364/259","0.84"
2003-04-07 00:00:00.000,"364/259","0.84"
2003-10-06 00:00:00.000,"364/259","0.66"
2004-03-02 00:00:00.000,"364/259","0.66"
2004-10-12 00:00:00.000,"364/259","5.095"
2005-04-05 00:00:00.000,"364/259","0.66"
2005-09-06 00:00:00.000,"364/259","0.66"
2006-03-07 00:00:00.000,"364/259","0.66"
2006-09-05 00:00:00.000,"364/259","0.65"
2007-05-07 00:00:00.000,"364/259","0.84"
2007-09-20 00:00:00.000,"364/259","0.82"
2008-03-03 00:00:00.000,"364/259","0.84"
2008-09-22 00:00:00.000,"364/259","0.84"
2009-03-24 00:00:00.000,"364/259",(e<)0.886
2009-10-27 00:00:00.000,"364/259",(e<)0.886
2010-07-12 14:50:00.000,"364/259",(<)2.000
2012-11-15 10:45:00.000,"364/259","3.9"
2013-03-13 10:00:00.000,"364/259","7.0"
2013-11-22 10:45:00.000,"364/259",(<)2.000
2014-04-02 11:25:00.000,"364/259","9.7"
2014-10-13 11:55:00.000,"364/259",(<)0.890
2015-03-03 11:45:00.000,"364/259","2.3"
2015-10-12 12:10:00.000,"364/259","0.87"
2016-03-02 11:20:00.000,"364/259","6.6"
2016-10-03 12:30:00.000,"364/259",(<)0.890
2017-03-06 12:10:00.000,"364/259","1.7"
2017-09-18 12:30:00.000,"364/259","2.2"
2018-05-08 12:30:00.000,"364/259","5.1"
2019-03-07 12:45:00.000,"364/259","10.0"
2019-10-07 11:45:00.000,"364/259",(<)0.890
2020-03-03 12:10:00.000,"364/259",(<)0.890
2021-03-01 12:50:00.000,"364/259","2.3"
2002-11-11 00:00:00.000,"364/260","0.84"
2003-04-07 00:00:00.000,"364/260","5.74"
2003-10-06 00:00:00.000,"364/260","4.4"
2004-03-02 00:00:00.000,"364/260","5.6"
2004-10-12 00:00:00.000,"364/260","8.816"
2005-04-05 00:00:00.000,"364/260","0.66"
2005-09-06 00:00:00.000,"364/260","0.66"
2006-03-07 00:00:00.000,"364/297","0.66"
2006-09-05 00:00:00.000,"364/297","1.49"
2007-03-15 00:00:00.000,"364/297","0.84"
2007-09-20 00:00:00.000,"364/297","0.84"
2008-03-03 00:00:00.000,"364/297","0.84"
2008-09-22 00:00:00.000,"364/297","0.84"
2009-03-24 00:00:00.000,"364/297",(e<)0.886
2011-04-12 00:00:00.000,"364/297",(<)2.000
2013-03-13 11:15:00.000,"364/297",(<)0.890
2013-11-22 10:15:00.000,"364/297",(<)2.000
2014-04-02 11:10:00.000,"364/297",(<)0.890
2015-10-12 12:30:00.000,"364/297",(<)0.890
2016-03-02 11:35:00.000,"364/297",(<)0.890
2016-10-03 12:10:00.000,"364/297",(<)0.890
2017-03-06 11:45:00.000,"364/297",(<)0.890
2017-09-18 12:00:00.000,"364/297","1.1"
2018-05-08 12:15:00.000,"364/297",(<)0.890
2018-10-03 12:10:00.000,"364/297",(<)0.890
2019-03-07 12:20:00.000,"364/297",(<)0.890
2019-10-07 11:35:00.000,"364/297",(<)0.890
2020-03-03 11:45:00.000,"364/297","1.4"
2020-09-30 11:40:00.000,"364/297",(<)0.890
2021-03-01 12:35:00.000,"364/297",(<)0.890
2021-11-22 11:25:00.000,"364/297",(<)0.890
2022-09-26 11:45:00.000,"364/297",(<)0.890
2002-10-29 00:00:00.000,"365/15","0.84"
2003-04-07 00:00:00.000,"365/15","1.99"
2003-10-06 00:00:00.000,"365/15","3.46"
2004-03-01 00:00:00.000,"365/15","5.27"
2004-10-11 00:00:00.000,"365/15","1.8"
2005-04-04 00:00:00.000,"365/15","1.2"
2005-09-05 00:00:00.000,"365/15","1.2"
2006-03-06 00:00:00.000,"365/15","1.42"
2006-09-04 00:00:00.000,"365/15","26.98"
2007-03-12 00:00:00.000,"365/15","23.88"
2007-09-17 00:00:00.000,"365/15","26.98"
2008-03-06 00:00:00.000,"365/15","25.65"
2008-09-25 00:00:00.000,"365/15","22.99"
2009-06-29 00:00:00.000,"365/15","25.0"
2009-10-26 00:00:00.000,"365/15",(e<)0.886
2010-07-14 10:15:00.000,"365/15","4.0"
2011-02-14 16:00:00.000,"365/15","19.0"
2012-11-12 09:30:00.000,"365/15",(<)0.890
2013-03-11 09:40:00.000,"365/15","1.2"
2013-11-18 14:15:00.000,"365/15",(<)2.000
2014-03-10 09:30:00.000,"365/15","1.4"
2014-10-08 09:10:00.000,"365/15","36.0"
2015-03-03 09:10:00.000,"365/15","2.0"
2015-10-07 09:05:00.000,"365/15","51.0"
2016-03-01 09:15:00.000,"365/15","3.9"
2016-10-10 09:15:00.000,"365/15","7.6"
2017-04-18 09:05:00.000,"365/15","7.9"
2017-10-23 10:00:00.000,"365/15","6.5"
2018-10-03 09:10:00.000,"365/15","3.9"
2019-03-11 09:15:00.000,"365/15","1.8"
2019-11-13 09:20:00.000,"365/15","35.0"
2020-03-03 09:35:00.000,"365/15","3.5"
2020-10-14 09:25:00.000,"365/15","46.0"
2021-02-17 09:15:00.000,"365/15","2.6"
2021-09-28 09:10:00.000,"365/15","11.0"
2022-03-15 09:20:00.000,"365/15","1.9"
2022-09-27 09:25:00.000,"365/15","12.0"
2023-03-08 09:15:00.000,"365/15","3.7"
2023-10-02 09:10:00.000,"365/15","25.0"
2002-10-29 00:00:00.000,"365/470","85.94"
2003-04-07 00:00:00.000,"365/470","33.98"
2003-10-07 00:00:00.000,"365/470","37.0"
2004-10-11 00:00:00.000,"365/470","38.497"
2005-04-04 00:00:00.000,"365/470","44.26"
2005-09-05 00:00:00.000,"365/470","36.28"
2006-03-06 00:00:00.000,"365/470","84.13"
2006-09-04 00:00:00.000,"365/470","101.85"
2007-03-12 00:00:00.000,"365/470","54.0"
2008-03-26 00:00:00.000,"365/470","53.12"
2009-03-23 00:00:00.000,"365/470","75.31"
2009-10-29 00:00:00.000,"365/470","57.59"
2010-07-14 11:40:00.000,"365/470","92.0"
2011-02-14 14:05:00.000,"365/470","53.0"
2012-11-12 09:15:00.000,"365/470","76.0"
2013-03-11 08:40:00.000,"365/470","59.0"
2013-11-18 14:00:00.000,"365/470","78.0"
2014-03-10 11:45:00.000,"365/470","23.0"
2014-10-08 08:50:00.000,"365/470","78.0"
2015-03-03 08:50:00.000,"365/470","57.0"
2015-10-07 08:45:00.000,"365/470","73.0"
2016-03-01 08:35:00.000,"365/470","69.0"
2016-10-10 00:00:00.000,"365/470","86.0"
2017-04-18 00:00:00.000,"365/470","67.0"
2017-10-23 00:00:00.000,"365/470","74.0"
2018-04-17 08:35:00.000,"365/470","69.0"
2018-10-03 08:50:00.000,"365/470","62.0"
2019-03-11 09:00:00.000,"365/470","67.0"
2019-11-13 08:55:00.000,"365/470","66.0"
2020-03-03 09:00:00.000,"365/470","75.0"
2020-10-14 09:05:00.000,"365/470","81.0"
2021-02-17 08:50:00.000,"365/470","81.0"
2021-09-28 08:55:00.000,"365/470","77.0"
2022-03-15 08:45:00.000,"365/470","86.0"
2022-09-27 11:35:00.000,"365/470","91.0"
2023-03-08 09:00:00.000,"365/470","130.0"
2023-10-02 08:45:00.000,"365/470","89.0"
2002-10-29 00:00:00.000,"365/471","44.92"
2003-04-07 00:00:00.000,"365/471","74.11"
2003-10-06 00:00:00.000,"365/471","76.0"
2004-03-01 00:00:00.000,"365/471","89.0"
2004-10-11 00:00:00.000,"365/471","84.0"
2005-04-04 00:00:00.000,"365/471","75.0"
2002-11-12 00:00:00.000,"377/262","0.8"
2003-04-07 00:00:00.000,"377/262","0.8"
2003-10-06 00:00:00.000,"377/262","0.66"
2004-03-02 00:00:00.000,"377/262","0.4"
2004-10-12 00:00:00.000,"377/262","0.664"
2005-04-05 00:00:00.000,"377/262","0.62"
2005-09-06 00:00:00.000,"377/262","0.66"
2006-03-07 00:00:00.000,"377/262","0.22"
2006-09-05 00:00:00.000,"377/262","0.59"
2007-03-15 00:00:00.000,"377/262","0.51"
2007-09-20 00:00:00.000,"377/262","0.84"
2008-03-03 00:00:00.000,"377/262","0.74"
2008-09-22 00:00:00.000,"377/262","0.84"
2009-03-24 00:00:00.000,"377/262",(e<)0.886
2010-07-12 15:15:00.000,"377/262",(<)2.000
2011-04-12 00:00:00.000,"377/262",(<)2.000
2012-11-15 12:00:00.000,"377/262",(<)0.890
2013-03-13 11:50:00.000,"377/262","1.4"
2013-11-22 00:00:00.000,"377/262",(<)2.000
2014-04-02 10:30:00.000,"377/262",(<)0.890
2014-10-13 11:15:00.000,"377/262",(<)0.890
2015-03-03 11:05:00.000,"377/262",(<)0.890
2015-10-12 11:25:00.000,"377/262",(<)0.890
2016-03-02 10:50:00.000,"377/262","1.1"
2016-10-03 11:15:00.000,"377/262",(<)0.890
2017-03-06 11:15:00.000,"377/262","2.1"
2017-09-18 11:15:00.000,"377/262",(<)0.890
2018-05-08 11:20:00.000,"377/262","1.2"
2018-10-03 11:30:00.000,"377/262","4.9"
2002-11-18 00:00:00.000,"377/263","0.84"
2003-04-07 00:00:00.000,"377/263","0.84"
2003-10-06 00:00:00.000,"377/263","0.66"
2006-09-05 00:00:00.000,"377/263","0.66"
2002-11-12 00:00:00.000,"377/264","0.84"
2003-04-07 00:00:00.000,"377/264","0.84"
2003-10-06 00:00:00.000,"377/264","0.66"
2004-03-02 00:00:00.000,"377/264","0.66"
2004-10-12 00:00:00.000,"377/264","0.664"
2005-04-05 00:00:00.000,"377/264","0.66"
2005-09-06 00:00:00.000,"377/264","0.66"
2006-03-07 00:00:00.000,"377/264","0.66"
2006-09-05 00:00:00.000,"377/264","0.66"
2007-03-15 00:00:00.000,"377/264","0.84"
2007-09-20 00:00:00.000,"377/264","0.83"
2008-03-03 00:00:00.000,"377/264","0.84"
2008-09-22 00:00:00.000,"377/264","0.84"
2009-03-24 00:00:00.000,"377/264",(e<)0.886
2009-10-27 00:00:00.000,"377/264",(e<)0.886
2010-07-12 15:05:00.000,"377/264",(<)2.000
2012-11-15 11:35:00.000,"377/264",(<)0.890
2014-04-02 10:50:00.000,"377/264",(<)0.890
2017-09-18 11:35:00.000,"377/264",(<)0.890
2018-05-08 11:30:00.000,"377/264",(<)0.890
2019-10-07 12:10:00.000,"377/264",(<)0.890
2021-03-01 12:05:00.000,"377/264",(<)0.890
2022-03-22 10:55:00.000,"377/264","6.2"
2023-03-28 11:15:00.000,"377/264",(<)0.890
2023-10-23 11:05:00.000,"377/264","1.6"
2010-07-12 12:55:00.000,"377/287",(<)2.000
2000-03-27 00:00:00.000,"377/94","2.33"
2000-10-16 00:00:00.000,"377/94","8.28"
2002-04-08 00:00:00.000,"377/94","6.42"
2002-10-14 00:00:00.000,"377/94","13.17"
2003-04-08 00:00:00.000,"377/94","26.35"
2004-04-06 00:00:00.000,"377/94","7.93"
2004-10-11 00:00:00.000,"377/94","12.0"
2005-05-03 00:00:00.000,"377/94","6.9"
2005-11-03 00:00:00.000,"377/94","0.49"
2006-04-10 00:00:00.000,"377/94","1.0"
2006-10-24 00:00:00.000,"377/94","4.3"
2007-03-20 00:00:00.000,"377/94","15.0"
2007-11-15 00:00:00.000,"377/94","3.5"
2008-04-14 00:00:00.000,"377/94","17.0"
2008-10-29 00:00:00.000,"377/94","8.5"
2009-04-27 00:00:00.000,"377/94","38.0"
2009-09-23 00:00:00.000,"377/94","23.0"
2010-07-12 12:15:00.000,"377/94","60.0"
2011-03-29 08:55:00.000,"377/94",(<)2.000
2013-04-08 12:35:00.000,"377/94","4.5"
2013-12-11 16:00:00.000,"377/94","77.0"
2014-04-09 11:00:00.000,"377/94","2.3"
2014-10-21 11:20:00.000,"377/94","7.5"
2015-04-07 11:45:00.000,"377/94","2.2"
2015-11-02 10:45:00.000,"377/94","1.9"
2016-04-19 11:00:00.000,"377/94","2.8"
2016-11-21 10:50:00.000,"377/94","9.8"
2017-03-23 11:30:00.000,"377/94","57.0"
2018-04-23 11:15:00.000,"377/94","110.0"
2018-10-08 11:45:00.000,"377/94","130.0"
2019-04-03 12:50:00.000,"377/94","100.0"
2019-10-03 12:05:00.000,"377/94","220.0"
2020-09-23 11:05:00.000,"377/94","240.0"
2021-03-03 11:20:00.000,"377/94","58.0"
2021-10-12 11:30:00.000,"377/94","90.0"
2022-03-28 11:05:00.000,"377/94","88.0"
2022-10-13 11:30:00.000,"377/94","140.0"
2023-04-12 00:00:00.000,"377/94","97.0"
2023-09-25 10:50:00.000,"377/94","88.0"
2000-03-13 00:00:00.000,"391/244","20.33"
2000-10-02 00:00:00.000,"391/244","18.21"
2001-03-05 00:00:00.000,"391/244","5.45"
2001-10-22 00:00:00.000,"391/244","24.14"
2002-03-04 00:00:00.000,"391/244","15.99"
2002-10-28 00:00:00.000,"391/244","23.66"
2003-03-10 00:00:00.000,"391/244","8.18"
2004-03-01 00:00:00.000,"391/244","12.36"
2004-10-06 00:00:00.000,"391/244","26.979"
2005-04-06 00:00:00.000,"391/244","25.21"
2005-10-11 00:00:00.000,"391/244","15.02"
2006-03-20 00:00:00.000,"391/244","7.3"
2006-10-11 00:00:00.000,"391/244","16.79"
2007-03-28 00:00:00.000,"391/244","7.49"
2007-11-05 00:00:00.000,"391/244","22.99"
2008-04-03 00:00:00.000,"391/244","20.78"
2008-10-20 00:00:00.000,"391/244","12.36"
2009-04-20 00:00:00.000,"391/244","11.075"
2009-09-22 00:00:00.000,"391/244","11.075"
2010-06-22 10:30:00.000,"391/244","16.0"
2011-03-29 11:00:00.000,"391/244","6.0"
2000-03-27 00:00:00.000,"391/33","41.55"
2000-10-16 00:00:00.000,"391/33","79.0"
2001-04-16 00:00:00.000,"391/33","131.57"
2002-04-08 00:00:00.000,"391/33","39.08"
2002-10-22 00:00:00.000,"391/33","86.31"
2003-11-10 00:00:00.000,"391/33","46.0"
2004-04-06 00:00:00.000,"391/33","74.0"
2005-05-03 00:00:00.000,"391/33","63.0"
2005-11-03 00:00:00.000,"391/33","49.0"
2006-04-10 00:00:00.000,"391/33","67.0"
2006-10-24 00:00:00.000,"391/33","19.0"
2007-03-20 00:00:00.000,"391/33","75.0"
2007-11-15 00:00:00.000,"391/33","32.0"
2008-04-14 00:00:00.000,"391/33","39.0"
2008-10-29 00:00:00.000,"391/33","30.0"
2009-04-27 00:00:00.000,"391/33","41.0"
2009-09-23 00:00:00.000,"391/33","39.0"
2010-07-12 13:45:00.000,"391/33","56.0"
2013-04-08 11:30:00.000,"391/33","55.0"
2013-11-22 14:50:00.000,"391/33","25.0"
2014-04-09 10:05:00.000,"391/33","28.0"
2014-10-21 10:45:00.000,"391/33","12.0"
2015-04-07 11:00:00.000,"391/33","9.0"
2015-11-02 11:20:00.000,"391/33","8.8"
2016-04-19 11:55:00.000,"391/33","34.0"
2016-11-21 12:00:00.000,"391/33","8.7"
2017-03-23 10:40:00.000,"391/33","31.0"
2017-09-25 00:00:00.000,"391/33","1.6"
2018-10-08 11:10:00.000,"391/33","1.2"
2019-04-03 11:55:00.000,"391/33",(<)0.890
2019-10-03 11:15:00.000,"391/33",(<)0.890
2000-03-13 00:00:00.000,"391/404","7.4"
2000-10-02 00:00:00.000,"391/404","29.28"
2001-03-05 00:00:00.000,"391/404","22.64"
2001-10-22 00:00:00.000,"391/404","10.63"
2002-03-04 00:00:00.000,"391/404","3.9"
2002-10-28 00:00:00.000,"391/404","9.66"
2003-03-10 00:00:00.000,"391/404","32.65"
2004-03-01 00:00:00.000,"391/404","14.0"
2004-10-06 00:00:00.000,"391/404","12.36"
2005-04-06 00:00:00.000,"391/404","8.37"
2005-10-11 00:00:00.000,"391/404","20.78"
2006-03-20 00:00:00.000,"391/404","7.3"
2006-10-11 00:00:00.000,"391/404","37.0"
2007-03-28 00:00:00.000,"391/404","40.27"
2007-11-05 00:00:00.000,"391/404","14.13"
2008-04-03 00:00:00.000,"391/404","17.68"
2008-10-20 00:00:00.000,"391/404","9.7"
2009-04-20 00:00:00.000,"391/404","10.189"
2009-09-22 00:00:00.000,"391/404","37.655"
2010-06-22 11:20:00.000,"391/404","16.0"
2011-03-29 14:50:00.000,"391/404","9.0"
2012-11-26 09:50:00.000,"391/404","9.3"
2013-04-01 09:40:00.000,"391/404","22.0"
2013-11-19 14:30:00.000,"391/404","12.0"
2014-03-24 09:30:00.000,"391/404","20.0"
2014-10-13 09:20:00.000,"391/404","17.0"
2015-03-16 11:10:00.000,"391/404","10.0"
2015-10-13 11:10:00.000,"391/404","29.0"
2016-03-15 11:05:00.000,"391/404","9.5"
2016-10-11 11:15:00.000,"391/404","16.0"
2017-06-01 00:00:00.000,"391/404","2.4"
2017-10-26 00:00:00.000,"391/404","4.5"
2018-06-27 00:00:00.000,"391/404","21.0"
2018-10-11 00:00:00.000,"391/404","12.0"
2019-05-21 00:00:00.000,"391/404","6.0"
2019-10-15 00:00:00.000,"391/404","23.0"
2020-07-16 00:00:00.000,"391/404","13.0"
2020-11-12 00:00:00.000,"391/404","9.5"
2021-05-26 00:00:00.000,"391/404","14.0"
2021-09-29 00:00:00.000,"391/404","8.7"
2022-05-03 00:00:00.000,"391/404","12.0"
2022-09-06 00:00:00.000,"391/404",(<)1.000
2023-05-09 00:00:00.000,"391/404","14.0"
2006-03-20 00:00:00.000,"391/AG14","33.0"
2006-10-11 00:00:00.000,"391/AG14","48.0"
2008-04-03 00:00:00.000,"391/AG14","44.26"
2008-10-20 00:00:00.000,"391/AG14","22.0"
2009-04-20 00:00:00.000,"391/AG14","29.0"
2009-09-22 00:00:00.000,"391/AG14","53.16"
2010-06-22 17:40:00.000,"391/AG14","110.0"
2012-11-26 09:05:00.000,"391/AG14","59.0"
2013-04-01 08:50:00.000,"391/AG14","57.0"
2013-11-19 10:00:00.000,"391/AG14","54.0"
2014-03-24 11:15:00.000,"391/AG14","11.0"
2014-10-13 10:30:00.000,"391/AG14","15.0"
2015-03-16 12:10:00.000,"391/AG14","48.0"
2015-10-13 11:45:00.000,"391/AG14","33.0"
2016-03-15 00:00:00.000,"391/AG14","40.0"
2016-10-11 12:05:00.000,"391/AG14","40.0"
2017-03-22 11:35:00.000,"391/AG14","40.0"
2017-09-25 10:50:00.000,"391/AG14","35.0"
2018-05-10 10:40:00.000,"391/AG14","66.0"
2018-09-24 11:05:00.000,"391/AG14","40.0"
2019-03-18 11:15:00.000,"391/AG14","44.0"
2019-10-08 11:15:00.000,"391/AG14","31.0"
2020-03-04 11:15:00.000,"391/AG14","50.0"
2020-09-07 12:30:00.000,"391/AG14","43.0"
2021-02-23 11:10:00.000,"391/AG14","98.0"
2021-09-28 11:00:00.000,"391/AG14","50.0"
2022-03-15 10:50:00.000,"391/AG14","42.0"
2022-09-27 10:30:00.000,"391/AG14","50.0"
2023-09-18 11:00:00.000,"391/AG14","40.0"
2000-03-13 00:00:00.000,"404/69","0.46"
2000-10-02 00:00:00.000,"404/69","0.18"
2001-03-05 00:00:00.000,"404/69","0.18"
2002-03-04 00:00:00.000,"404/69","1.78"
2002-10-28 00:00:00.000,"404/69","1.48"
2004-10-06 00:00:00.000,"404/69","0.664"
2005-04-06 00:00:00.000,"404/69","0.66"
2005-10-11 00:00:00.000,"404/69","0.73"
2006-03-20 00:00:00.000,"404/69","0.87"
2006-10-11 00:00:00.000,"404/69",(<)0.200
2007-03-28 00:00:00.000,"404/69","0.84"
2007-11-05 00:00:00.000,"404/69","0.7"
2008-04-03 00:00:00.000,"404/69","0.83"
2008-10-20 00:00:00.000,"404/69","5.3"
2009-03-17 00:00:00.000,"404/69","0.9"
2009-10-26 00:00:00.000,"404/69","0.89"
2010-06-22 15:45:00.000,"404/69","5.0"
2011-03-29 15:50:00.000,"404/69","2.0"
2012-12-17 09:15:00.000,"404/69","1.0"
2013-04-02 09:40:00.000,"404/69","2.0"
2000-03-13 00:00:00.000,"405/17","38.98"
2000-10-02 00:00:00.000,"405/17","27.91"
2001-03-05 00:00:00.000,"405/17","26.34"
2002-10-28 00:00:00.000,"405/17","23.02"
2003-03-10 00:00:00.000,"405/17","51.19"
2005-05-03 00:00:00.000,"405/17","4.96"
2005-10-11 00:00:00.000,"405/17","2.8"
2006-03-20 00:00:00.000,"405/17","57.0"
2006-10-11 00:00:00.000,"405/17","4.39"
2007-03-28 00:00:00.000,"405/17","39.38"
2007-11-05 00:00:00.000,"405/17","1.8"
2008-04-03 00:00:00.000,"405/17","10.15"
2008-10-20 00:00:00.000,"405/17","1.24"
2009-03-17 00:00:00.000,"405/17","8.2"
2009-10-26 00:00:00.000,"405/17","1.0"
2010-06-22 17:15:00.000,"405/17",(<)2.000
2011-03-29 13:30:00.000,"405/17",(<)2.000
2012-12-17 08:55:00.000,"405/17",(<)0.890
2013-04-02 09:20:00.000,"405/17",(<)0.890
2013-11-19 11:50:00.000,"405/17",(<)2.000
2014-04-14 09:30:00.000,"405/17",(<)0.890
2014-10-27 09:00:00.000,"405/17","1.5"
2015-04-13 12:10:00.000,"405/17","8.1"
2015-11-10 11:30:00.000,"405/17","10.0"
2016-04-14 10:50:00.000,"405/17",(<)0.890
2016-11-03 11:10:00.000,"405/17",(<)0.890
2017-03-08 16:00:00.000,"405/17","1.2"
2017-10-17 00:00:00.000,"405/17",(<)0.890
2018-05-02 11:40:00.000,"405/17","26.0"
