"data","codigo","nivel_piezometrico","profundidade_nivel_agua","coord_x_m","coord_y_m","altitude_m","sistema_aquifero","estado","freguesia"
2012-04-05,"418/15","8.21","0.79",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2012-05-09,"418/15","8.43","0.57",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2012-07-10,"418/15","7.92","1.08",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2012-08-03,"418/15","7.79","1.21",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2012-09-20,"418/15","7.68","1.32",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2012-11-06,"418/15","8.36","0.64",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2012-12-07,"418/15","8.66","0.34",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2013-01-03,"418/15","8.56","0.44",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2013-02-07,"418/15","8.56","0.44",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2013-03-18,"418/15","8.65","0.35",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2013-04-19,"418/15","8.03","0.97",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2013-05-15,"418/15","8.45","0.55",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2013-06-04,"418/15","8.28","0.72",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2013-07-11,"418/15","8.05","0.95",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2013-08-12,"418/15","7.98","1.02",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2013-09-05,"418/15","7.89","1.11",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2013-10-09,"418/15","7.89","1.11",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2013-11-14,"418/15","8.3","0.7",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2013-12-03,"418/15","8.13","0.87",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2014-01-14,"418/15","8.55","0.45",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2014-02-13,"418/15","8.7","0.3",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2014-03-31,"418/15","8.97","0.03",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2014-04-16,"418/15","8.97","0.03",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2014-05-16,"418/15","8.68","0.32",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2014-06-09,"418/15","8.66","0.34",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2014-07-11,"418/15","8.02","0.98",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2014-08-26,"418/15","7.91","1.09",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2014-10-02,"418/15","8.09","0.91",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2014-11-21,"418/15","8.73","0.27",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2015-01-08,"418/15","8.5","0.5",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2015-02-11,"418/15","8.5","0.5",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2015-03-09,"418/15","8.28","0.72",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2015-04-13,"418/15","8.13","0.87",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2015-05-25,"418/15","7.91","1.09",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2015-06-22,"418/15","7.81","1.19",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2015-07-17,"418/15","7.7","1.3",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2015-08-17,"418/15","7.61","1.39",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2015-09-22,"418/15","7.53","1.47",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2015-10-13,"418/15","7.55","1.45",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2016-02-18,"418/15","8.27","0.73",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2016-04-15,"418/15","8.33","0.67",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2016-05-20,"418/15","8.5","0.5",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2016-06-21,"418/15","8.32","0.68",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2016-07-15,"418/15","8.07","0.93",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2016-08-23,"418/15","7.76","1.24",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2016-10-12,"418/15","7.63","1.37",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2016-11-28,"418/15","7.65","1.35",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2016-12-28,"418/15","7.96","1.04",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2017-01-17,"418/15","7.99","1.01",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2017-02-17,"418/15","8.34","0.66",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2017-03-23,"418/15","8.16","0.84",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2017-04-24,"418/15","7.98","1.02",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2017-05-25,"418/15","7.82","1.18",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2017-06-26,"418/15","7.62","1.38",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2017-07-24,"418/15","7.45","1.55",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2017-08-23,"418/15","7.28","1.72",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2017-10-20,"418/15","7.21","1.79",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2017-11-28,"418/15","7.38","1.62",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2017-12-27,"418/15","7.6","1.4",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2018-01-26,"418/15","7.83","1.17",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2018-02-26,"418/15","7.77","1.23",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2018-03-22,"418/15","8.46","0.54",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2018-04-24,"418/15","8.51","0.49",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2018-05-25,"418/15","8.19","0.81",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2018-06-22,"418/15","7.94","1.06",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2018-07-27,"418/15","7.8","1.2",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2018-08-31,"418/15","7.63","1.37",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2018-10-30,"418/15","7.58","1.42",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2018-11-27,"418/15","7.91","1.09",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2018-12-27,"418/15","7.97","1.03",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2019-01-28,"418/15","7.85","1.15",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2019-03-29,"418/15","7.73","1.27",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2019-04-24,"418/15","7.68","1.32",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2019-05-27,"418/15","7.48","1.52",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2019-06-25,"418/15","7.34","1.66",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2019-07-25,"418/15","7.35","1.65",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2019-09-18,"418/15","7.09","1.91",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2020-01-24,"418/15","8.0","1.0",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2020-02-24,"418/15","7.93","1.07",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2020-04-24,"418/15","8.25","0.75",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2020-05-22,"418/15","8.11","0.89",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2020-06-19,"418/15","7.86","1.14",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2020-07-24,"418/15","7.63","1.37",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2020-08-21,"418/15","7.52","1.48",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2020-09-25,"418/15","7.39","1.61",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2020-10-23,"418/15","7.96","1.04",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2020-11-25,"418/15","8.15","0.85",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2021-01-21,"418/15","8.51","0.49",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2021-02-25,"418/15","8.67","0.33",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2021-03-25,"418/15","8.41","0.59",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2021-04-23,"418/15","8.4","0.6",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2021-05-24,"418/15","8.07","0.93",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2021-06-22,"418/15","7.93","1.07",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2021-07-23,"418/15","7.81","1.19",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2021-08-20,"418/15","7.71","1.29",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2021-09-23,"418/15","7.82","1.18",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2021-10-22,"418/15","7.83","1.17",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2021-12-22,"418/15","8.13","0.87",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2022-01-20,"418/15","8.03","0.97",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2022-02-24,"418/15","7.87","1.13",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2022-03-17,"418/15","7.9","1.1",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2022-04-21,"418/15","7.93","1.07",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2022-05-26,"418/15","7.7","1.3",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2022-06-29,"418/15","7.56","1.44",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2022-07-26,"418/15","7.4","1.6",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2022-08-19,"418/15","7.34","1.66",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2022-10-20,"418/15","7.38","1.62",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2022-11-25,"418/15","7.96","1.04",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2023-01-19,"418/15","8.63","0.37",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2023-02-20,"418/15","8.38","0.62",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2023-04-06,"418/15","8.12","0.88",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2023-04-21,"418/15","8.06","0.94",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2023-05-26,"418/15","7.86","1.14",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2023-06-30,"418/15","7.66","1.34",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2023-07-14,"418/15","7.61","1.39",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2023-08-18,"418/15","7.43","1.57",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2023-09-22,"418/15","7.29","1.71",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2023-10-26,"418/15","7.57","1.43",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2023-11-10,"418/15","7.73","1.27",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2023-11-30,"418/15","7.9","1.1",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2023-12-12,"418/15","8.25","0.75",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2024-01-26,"418/15","8.37","0.63",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2024-02-16,"418/15","8.46","0.54",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2024-03-14,"418/15","8.41","0.59",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2024-04-11,"418/15","8.35","0.65",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2024-05-16,"418/15","8.03","0.97",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2024-06-13,"418/15","7.8","1.2",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2024-07-12,"418/15","7.63","1.37",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2024-08-09,"418/15","7.47","1.53",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2024-09-13,"418/15","7.32","1.68",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2024-10-10,"418/15","7.25","1.75",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2024-11-15,"418/15","7.31","1.69",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2024-12-12,"418/15","7.23","1.77",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
2025-01-16,"418/15","7.14","1.86",132260,207520,9,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,SAMORA CORREIA
1979-05-01,"418/4","13.91","2.09",135060,204980,16,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA
1979-06-01,"418/4","13.31","2.69",135060,204980,16,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA
1979-07-01,"418/4","12.99","3.01",135060,204980,16,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA
1979-08-01,"418/4","12.84","3.16",135060,204980,16,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA
1979-09-01,"418/4","12.53","3.47",135060,204980,16,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA
1979-10-01,"418/4","12.6","3.4",135060,204980,16,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA
1979-12-01,"418/4","13.15","2.85",135060,204980,16,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA
1980-01-01,"418/4","13.17","2.83",135060,204980,16,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA
1980-02-01,"418/4","13.34","2.66",135060,204980,16,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA
1980-03-01,"418/4","13.46","2.54",135060,204980,16,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA
1980-04-01,"418/4","13.69","2.31",135060,204980,16,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA
1980-05-01,"418/4","13.45","2.55",135060,204980,16,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA
1980-06-01,"418/4","13.08","2.92",135060,204980,16,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA
1980-07-01,"418/4","12.77","3.23",135060,204980,16,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA
1980-09-01,"418/4","12.55","3.45",135060,204980,16,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA
1980-11-01,"418/4","12.49","3.51",135060,204980,16,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA
1980-12-01,"418/4","12.66","3.34",135060,204980,16,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA
1981-01-01,"418/4","12.65","3.35",135060,204980,16,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA
1981-03-01,"418/4","12.6","3.4",135060,204980,16,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA
1981-05-01,"418/4","12.77","3.23",135060,204980,16,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA
1981-06-01,"418/4","12.73","3.27",135060,204980,16,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA
1981-07-01,"418/4","12.68","3.32",135060,204980,16,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA
1981-09-01,"418/4","12.17","3.83",135060,204980,16,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA
1981-10-01,"418/4","12.63","3.37",135060,204980,16,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA
1982-01-01,"418/4","13.91","2.09",135060,204980,16,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA
1982-03-01,"418/4","13.84","2.16",135060,204980,16,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA
1982-05-01,"418/4","13.76","2.24",135060,204980,16,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA
1982-11-01,"418/4","12.4","3.6",135060,204980,16,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA
1982-12-01,"418/4","12.67","3.33",135060,204980,16,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA
1983-02-01,"418/4","12.6","3.4",135060,204980,16,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA
1983-11-01,"418/4","12.15","3.85",135060,204980,16,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA
1983-12-01,"418/4","13.82","2.18",135060,204980,16,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA
1984-04-01,"418/4","13.84","2.16",135060,204980,16,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA
1984-05-01,"418/4","13.52","2.48",135060,204980,16,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA
1984-06-01,"418/4","13.54","2.46",135060,204980,16,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA
1984-07-01,"418/4","13.12","2.88",135060,204980,16,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA
1984-10-01,"418/4","12.35","3.65",135060,204980,16,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA
1984-11-01,"418/4","12.47","3.53",135060,204980,16,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA
1985-02-01,"418/4","13.78","2.22",135060,204980,16,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA
1985-05-01,"418/4","13.94","2.06",135060,204980,16,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA
1985-09-01,"418/4","12.5","3.5",135060,204980,16,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA
1985-11-01,"418/4","12.67","3.33",135060,204980,16,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA
1986-03-01,"418/4","13.65","2.35",135060,204980,16,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA
1986-04-01,"418/4","13.52","2.48",135060,204980,16,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA
1986-05-01,"418/4","13.34","2.66",135060,204980,16,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA
1986-06-01,"418/4","13.1","2.9",135060,204980,16,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA
1986-07-01,"418/4","12.39","3.61",135060,204980,16,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA
1986-09-01,"418/4","12.22","3.78",135060,204980,16,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA
1986-11-01,"418/4","12.22","3.78",135060,204980,16,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA
1987-03-01,"418/4","13.56","2.44",135060,204980,16,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA
1987-05-01,"418/4","13.38","2.62",135060,204980,16,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA
1987-06-01,"418/4","13.06","2.94",135060,204980,16,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA
1987-07-01,"418/4","12.7","3.3",135060,204980,16,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA
1987-08-01,"418/4","12.35","3.65",135060,204980,16,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA
1987-09-01,"418/4","12.29","3.71",135060,204980,16,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA
1987-10-01,"418/4","12.17","3.83",135060,204980,16,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA
1987-12-01,"418/4","12.39","3.61",135060,204980,16,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA
1988-01-01,"418/4","13.36","2.64",135060,204980,16,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA
1988-03-01,"418/4","13.57","2.43",135060,204980,16,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA
1988-05-01,"418/4","13.33","2.67",135060,204980,16,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA
1988-06-01,"418/4","13.15","2.85",135060,204980,16,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA
1988-07-01,"418/4","13.29","2.71",135060,204980,16,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA
1988-08-01,"418/4","12.94","3.06",135060,204980,16,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA
1988-09-01,"418/4","12.79","3.21",135060,204980,16,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA
1988-10-01,"418/4","12.68","3.32",135060,204980,16,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA
1988-11-01,"418/4","13.12","2.88",135060,204980,16,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA
1989-01-01,"418/4","13.21","2.79",135060,204980,16,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA
1989-02-01,"418/4","13.31","2.69",135060,204980,16,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA
1989-03-01,"418/4","13.42","2.58",135060,204980,16,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA
1989-04-01,"418/4","13.47","2.53",135060,204980,16,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA
1989-05-01,"418/4","13.41","2.59",135060,204980,16,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA
1989-06-01,"418/4","13.25","2.75",135060,204980,16,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA
1989-08-01,"418/4","12.77","3.23",135060,204980,16,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA
1989-11-01,"418/4","13.15","2.85",135060,204980,16,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA
1989-12-01,"418/4","14.65","1.35",135060,204980,16,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA
1990-01-01,"418/4","14.35","1.65",135060,204980,16,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA
