id,data,codigo,condutividade,condcamp20c,coord_x_m,coord_y_m,altitude_m,sistema_aquifero,estado,freguesia,created_at
2710,2008-03-03 00:00:00+00,377/262,,480.00,144300.00,234550.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2711,2002-11-18 00:00:00+00,377/263,,1094.00,147600.00,239000.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2712,2003-10-06 00:00:00+00,377/263,,949.00,147600.00,239000.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2713,2006-09-05 00:00:00+00,377/263,,3130.00,147600.00,239000.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2714,2002-11-12 00:00:00+00,377/264,,572.00,147040.00,237470.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2715,2003-10-06 00:00:00+00,377/264,,549.00,147040.00,237470.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2716,2004-03-02 00:00:00+00,377/264,,716.00,147040.00,237470.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2717,2004-10-12 00:00:00+00,377/264,,601.00,147040.00,237470.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2718,2006-03-07 00:00:00+00,377/264,,1176.00,147040.00,237470.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2719,2006-09-05 00:00:00+00,377/264,,771.00,147040.00,237470.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2720,2007-03-15 00:00:00+00,377/264,,690.00,147040.00,237470.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2721,2008-03-03 00:00:00+00,377/264,,660.00,147040.00,237470.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2722,2000-03-27 00:00:00+00,377/94,,278.00,148399.00,234273.00,23,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:16:16.905772+00
2723,2000-10-16 00:00:00+00,377/94,,255.00,148399.00,234273.00,23,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:16:16.905772+00
2724,2002-04-08 00:00:00+00,377/94,,276.00,148399.00,234273.00,23,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:16:16.905772+00
2725,2002-10-14 00:00:00+00,377/94,,312.00,148399.00,234273.00,23,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:16:16.905772+00
2726,2003-04-08 00:00:00+00,377/94,,344.00,148399.00,234273.00,23,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:16:16.905772+00
2727,2004-04-06 00:00:00+00,377/94,,247.00,148399.00,234273.00,23,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:16:16.905772+00
2728,2004-10-11 00:00:00+00,377/94,,262.00,148399.00,234273.00,23,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:16:16.905772+00
2729,2006-04-10 00:00:00+00,377/94,,377.00,148399.00,234273.00,23,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:16:16.905772+00
2730,2006-10-24 00:00:00+00,377/94,,326.00,148399.00,234273.00,23,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:16:16.905772+00
2731,2007-03-20 00:00:00+00,377/94,,340.00,148399.00,234273.00,23,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:16:16.905772+00
2732,2007-11-15 00:00:00+00,377/94,,330.00,148399.00,234273.00,23,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:16:16.905772+00
2733,2008-04-14 00:00:00+00,377/94,,320.00,148399.00,234273.00,23,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:16:16.905772+00
2734,2009-04-27 00:00:00+00,377/94,,390.00,148399.00,234273.00,23,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:16:16.905772+00
2735,2009-09-23 00:00:00+00,377/94,,410.00,148399.00,234273.00,23,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:16:16.905772+00
2736,2000-03-13 00:00:00+00,391/244,,376.00,145970.00,223500.00,10,T7 - ALUVIÕES DO TEJO,,BENAVENTE,2025-07-17 14:16:16.905772+00
2737,2000-10-02 00:00:00+00,391/244,,310.00,145970.00,223500.00,10,T7 - ALUVIÕES DO TEJO,,BENAVENTE,2025-07-17 14:16:16.905772+00
2738,2001-03-05 00:00:00+00,391/244,,304.00,145970.00,223500.00,10,T7 - ALUVIÕES DO TEJO,,BENAVENTE,2025-07-17 14:16:16.905772+00
2739,2001-10-22 10:20:00+00,391/244,,315.00,145970.00,223500.00,10,T7 - ALUVIÕES DO TEJO,,BENAVENTE,2025-07-17 14:16:16.905772+00
2740,2002-03-04 00:00:00+00,391/244,,317.00,145970.00,223500.00,10,T7 - ALUVIÕES DO TEJO,,BENAVENTE,2025-07-17 14:16:16.905772+00
2741,2002-10-28 00:00:00+00,391/244,,340.00,145970.00,223500.00,10,T7 - ALUVIÕES DO TEJO,,BENAVENTE,2025-07-17 14:16:16.905772+00
2742,2003-03-10 00:00:00+00,391/244,,344.00,145970.00,223500.00,10,T7 - ALUVIÕES DO TEJO,,BENAVENTE,2025-07-17 14:16:16.905772+00
2743,2004-03-01 00:00:00+00,391/244,,305.00,145970.00,223500.00,10,T7 - ALUVIÕES DO TEJO,,BENAVENTE,2025-07-17 14:16:16.905772+00
2744,2004-10-06 00:00:00+00,391/244,,368.00,145970.00,223500.00,10,T7 - ALUVIÕES DO TEJO,,BENAVENTE,2025-07-17 14:16:16.905772+00
2745,2006-03-20 00:00:00+00,391/244,,343.00,145970.00,223500.00,10,T7 - ALUVIÕES DO TEJO,,BENAVENTE,2025-07-17 14:16:16.905772+00
2746,2006-10-11 00:00:00+00,391/244,,351.00,145970.00,223500.00,10,T7 - ALUVIÕES DO TEJO,,BENAVENTE,2025-07-17 14:16:16.905772+00
2747,2007-03-28 00:00:00+00,391/244,,340.00,145970.00,223500.00,10,T7 - ALUVIÕES DO TEJO,,BENAVENTE,2025-07-17 14:16:16.905772+00
2748,2008-04-03 00:00:00+00,391/244,,400.00,145970.00,223500.00,10,T7 - ALUVIÕES DO TEJO,,BENAVENTE,2025-07-17 14:16:16.905772+00
2749,2008-10-20 00:00:00+00,391/244,,370.00,145970.00,223500.00,10,T7 - ALUVIÕES DO TEJO,,BENAVENTE,2025-07-17 14:16:16.905772+00
2750,2009-09-22 00:00:00+00,391/244,,310.00,145970.00,223500.00,10,T7 - ALUVIÕES DO TEJO,,BENAVENTE,2025-07-17 14:16:16.905772+00
2751,2000-03-27 00:00:00+00,391/33,,975.00,146740.00,226240.00,25,T7 - ALUVIÕES DO TEJO,,FOROS DE SALVATERRA,2025-07-17 14:16:16.905772+00
2752,2000-10-16 00:00:00+00,391/33,,806.00,146740.00,226240.00,25,T7 - ALUVIÕES DO TEJO,,FOROS DE SALVATERRA,2025-07-17 14:16:16.905772+00
2753,2001-04-16 14:20:00+00,391/33,,673.00,146740.00,226240.00,25,T7 - ALUVIÕES DO TEJO,,FOROS DE SALVATERRA,2025-07-17 14:16:16.905772+00
2754,2002-04-08 00:00:00+00,391/33,,582.00,146740.00,226240.00,25,T7 - ALUVIÕES DO TEJO,,FOROS DE SALVATERRA,2025-07-17 14:16:16.905772+00
2755,2002-10-14 00:00:00+00,391/33,,410.00,146740.00,226240.00,25,T7 - ALUVIÕES DO TEJO,,FOROS DE SALVATERRA,2025-07-17 14:16:16.905772+00
2756,2003-11-10 00:00:00+00,391/33,,697.00,146740.00,226240.00,25,T7 - ALUVIÕES DO TEJO,,FOROS DE SALVATERRA,2025-07-17 14:16:16.905772+00
2757,2004-04-06 00:00:00+00,391/33,,692.00,146740.00,226240.00,25,T7 - ALUVIÕES DO TEJO,,FOROS DE SALVATERRA,2025-07-17 14:16:16.905772+00
2758,2006-04-10 00:00:00+00,391/33,,693.00,146740.00,226240.00,25,T7 - ALUVIÕES DO TEJO,,FOROS DE SALVATERRA,2025-07-17 14:16:16.905772+00
2759,2006-10-24 00:00:00+00,391/33,,609.00,146740.00,226240.00,25,T7 - ALUVIÕES DO TEJO,,FOROS DE SALVATERRA,2025-07-17 14:16:16.905772+00
2760,2007-03-20 00:00:00+00,391/33,,360.00,146740.00,226240.00,25,T7 - ALUVIÕES DO TEJO,,FOROS DE SALVATERRA,2025-07-17 14:16:16.905772+00
2761,2007-11-15 00:00:00+00,391/33,,580.00,146740.00,226240.00,25,T7 - ALUVIÕES DO TEJO,,FOROS DE SALVATERRA,2025-07-17 14:16:16.905772+00
2762,2008-04-14 00:00:00+00,391/33,,610.00,146740.00,226240.00,25,T7 - ALUVIÕES DO TEJO,,FOROS DE SALVATERRA,2025-07-17 14:16:16.905772+00
2763,2009-09-23 00:00:00+00,391/33,,520.00,146740.00,226240.00,25,T7 - ALUVIÕES DO TEJO,,FOROS DE SALVATERRA,2025-07-17 14:16:16.905772+00
2764,2000-03-13 00:00:00+00,391/404,,199.00,148130.00,221120.00,,T7 - ALUVIÕES DO TEJO,,BARROSA,2025-07-17 14:16:16.905772+00
2765,2000-10-02 00:00:00+00,391/404,,178.00,148130.00,221120.00,,T7 - ALUVIÕES DO TEJO,,BARROSA,2025-07-17 14:16:16.905772+00
2766,2001-03-05 00:00:00+00,391/404,,267.00,148130.00,221120.00,,T7 - ALUVIÕES DO TEJO,,BARROSA,2025-07-17 14:16:16.905772+00
2767,2001-10-22 11:00:00+00,391/404,,177.00,148130.00,221120.00,,T7 - ALUVIÕES DO TEJO,,BARROSA,2025-07-17 14:16:16.905772+00
2768,2002-03-04 00:00:00+00,391/404,,172.00,148130.00,221120.00,,T7 - ALUVIÕES DO TEJO,,BARROSA,2025-07-17 14:16:16.905772+00
2769,2002-10-28 00:00:00+00,391/404,,200.00,148130.00,221120.00,,T7 - ALUVIÕES DO TEJO,,BARROSA,2025-07-17 14:16:16.905772+00
2770,2003-03-10 00:00:00+00,391/404,,302.00,148130.00,221120.00,,T7 - ALUVIÕES DO TEJO,,BARROSA,2025-07-17 14:16:16.905772+00
2771,2004-03-01 00:00:00+00,391/404,,178.00,148130.00,221120.00,,T7 - ALUVIÕES DO TEJO,,BARROSA,2025-07-17 14:16:16.905772+00
2772,2004-10-06 00:00:00+00,391/404,,217.00,148130.00,221120.00,,T7 - ALUVIÕES DO TEJO,,BARROSA,2025-07-17 14:16:16.905772+00
2773,2006-03-20 00:00:00+00,391/404,,278.00,148130.00,221120.00,,T7 - ALUVIÕES DO TEJO,,BARROSA,2025-07-17 14:16:16.905772+00
2774,2006-10-11 00:00:00+00,391/404,,272.00,148130.00,221120.00,,T7 - ALUVIÕES DO TEJO,,BARROSA,2025-07-17 14:16:16.905772+00
2775,2007-03-28 00:00:00+00,391/404,,360.00,148130.00,221120.00,,T7 - ALUVIÕES DO TEJO,,BARROSA,2025-07-17 14:16:16.905772+00
2776,2008-04-03 00:00:00+00,391/404,,200.00,148130.00,221120.00,,T7 - ALUVIÕES DO TEJO,,BARROSA,2025-07-17 14:16:16.905772+00
2777,2008-10-20 00:00:00+00,391/404,,200.00,148130.00,221120.00,,T7 - ALUVIÕES DO TEJO,,BARROSA,2025-07-17 14:16:16.905772+00
2778,2009-09-22 00:00:00+00,391/404,,240.00,148130.00,221120.00,,T7 - ALUVIÕES DO TEJO,,BARROSA,2025-07-17 14:16:16.905772+00
2779,2017-06-01 00:00:00+00,391/404,273.00,,148130.00,221120.00,,T7 - ALUVIÕES DO TEJO,,BARROSA,2025-07-17 14:16:16.905772+00
2780,2017-10-26 00:00:00+00,391/404,319.00,,148130.00,221120.00,,T7 - ALUVIÕES DO TEJO,,BARROSA,2025-07-17 14:16:16.905772+00
2781,2018-06-27 00:00:00+00,391/404,335.00,,148130.00,221120.00,,T7 - ALUVIÕES DO TEJO,,BARROSA,2025-07-17 14:16:16.905772+00
2782,2018-10-11 00:00:00+00,391/404,294.00,,148130.00,221120.00,,T7 - ALUVIÕES DO TEJO,,BARROSA,2025-07-17 14:16:16.905772+00
2783,2019-05-21 00:00:00+00,391/404,305.00,,148130.00,221120.00,,T7 - ALUVIÕES DO TEJO,,BARROSA,2025-07-17 14:16:16.905772+00
2784,2019-10-15 00:00:00+00,391/404,446.00,,148130.00,221120.00,,T7 - ALUVIÕES DO TEJO,,BARROSA,2025-07-17 14:16:16.905772+00
2785,2020-07-16 00:00:00+00,391/404,361.00,,148130.00,221120.00,,T7 - ALUVIÕES DO TEJO,,BARROSA,2025-07-17 14:16:16.905772+00
2786,2020-11-12 00:00:00+00,391/404,270.00,,148130.00,221120.00,,T7 - ALUVIÕES DO TEJO,,BARROSA,2025-07-17 14:16:16.905772+00
2787,2021-05-26 00:00:00+00,391/404,291.00,,148130.00,221120.00,,T7 - ALUVIÕES DO TEJO,,BARROSA,2025-07-17 14:16:16.905772+00
2788,2021-09-29 00:00:00+00,391/404,261.00,,148130.00,221120.00,,T7 - ALUVIÕES DO TEJO,,BARROSA,2025-07-17 14:16:16.905772+00
2789,2022-05-03 00:00:00+00,391/404,285.00,,148130.00,221120.00,,T7 - ALUVIÕES DO TEJO,,BARROSA,2025-07-17 14:16:16.905772+00
2790,2022-09-06 00:00:00+00,391/404,335.00,,148130.00,221120.00,,T7 - ALUVIÕES DO TEJO,,BARROSA,2025-07-17 14:16:16.905772+00
2791,2023-05-09 00:00:00+00,391/404,309.00,,148130.00,221120.00,,T7 - ALUVIÕES DO TEJO,,BARROSA,2025-07-17 14:16:16.905772+00
2792,2005-10-06 00:00:00+00,391/AG14,,477.00,144440.00,224099.00,5,T7 - ALUVIÕES DO TEJO,,BENAVENTE,2025-07-17 14:16:16.905772+00
2793,2006-03-20 00:00:00+00,391/AG14,,343.00,144440.00,224099.00,5,T7 - ALUVIÕES DO TEJO,,BENAVENTE,2025-07-17 14:16:16.905772+00
2794,2007-03-28 00:00:00+00,391/AG14,,420.00,144440.00,224099.00,5,T7 - ALUVIÕES DO TEJO,,BENAVENTE,2025-07-17 14:16:16.905772+00
2795,2008-04-03 00:00:00+00,391/AG14,,360.00,144440.00,224099.00,5,T7 - ALUVIÕES DO TEJO,,BENAVENTE,2025-07-17 14:16:16.905772+00
2796,2008-10-20 00:00:00+00,391/AG14,,380.00,144440.00,224099.00,5,T7 - ALUVIÕES DO TEJO,,BENAVENTE,2025-07-17 14:16:16.905772+00
2797,2009-09-22 00:00:00+00,391/AG14,,330.00,144440.00,224099.00,5,T7 - ALUVIÕES DO TEJO,,BENAVENTE,2025-07-17 14:16:16.905772+00
2798,2000-03-13 00:00:00+00,404/69,,810.00,134850.00,210870.00,5,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,2025-07-17 14:16:16.905772+00
2799,2000-10-02 00:00:00+00,404/69,,743.00,134850.00,210870.00,5,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,2025-07-17 14:16:16.905772+00
2800,2001-03-05 00:00:00+00,404/69,,468.00,134850.00,210870.00,5,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,2025-07-17 14:16:16.905772+00
2801,2002-03-04 00:00:00+00,404/69,,937.00,134850.00,210870.00,5,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,2025-07-17 14:16:16.905772+00
2802,2002-10-28 00:00:00+00,404/69,,443.00,134850.00,210870.00,5,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,2025-07-17 14:16:16.905772+00
2803,2004-03-01 00:00:00+00,404/69,,605.00,134850.00,210870.00,5,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,2025-07-17 14:16:16.905772+00
2804,2004-10-06 00:00:00+00,404/69,,724.00,134850.00,210870.00,5,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,2025-07-17 14:16:16.905772+00
2805,2007-03-28 00:00:00+00,404/69,,1400.00,134850.00,210870.00,5,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,2025-07-17 14:16:16.905772+00
2806,2007-11-05 00:00:00+00,404/69,,1000.00,134850.00,210870.00,5,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,2025-07-17 14:16:16.905772+00
2807,2000-03-13 00:00:00+00,405/17,,1509.00,136600.00,219500.00,7,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,2025-07-17 14:16:16.905772+00
2808,2000-10-02 00:00:00+00,405/17,,1122.00,136600.00,219500.00,7,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,2025-07-17 14:16:16.905772+00
2809,2001-03-05 00:00:00+00,405/17,,678.00,136600.00,219500.00,7,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,2025-07-17 14:16:16.905772+00
2810,2002-10-28 00:00:00+00,405/17,,1115.00,136600.00,219500.00,7,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,2025-07-17 14:16:16.905772+00
2811,2003-03-10 00:00:00+00,405/17,,1053.00,136600.00,219500.00,7,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,2025-07-17 14:16:16.905772+00
2812,2007-03-28 00:00:00+00,405/17,,1200.00,136600.00,219500.00,7,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,2025-07-17 14:16:16.905772+00
2813,2007-11-05 00:00:00+00,405/17,,900.00,136600.00,219500.00,7,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,2025-07-17 14:16:16.905772+00
2814,2012-12-17 08:55:00+00,405/17,1100.00,,136600.00,219500.00,7,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,2025-07-17 14:16:16.905772+00
2815,2005-10-06 00:00:00+00,405/AG6,,1203.00,139649.00,211339.00,35,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,2025-07-17 14:16:16.905772+00
2816,2007-03-28 00:00:00+00,405/AG6,,930.00,139649.00,211339.00,35,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,2025-07-17 14:16:16.905772+00
2817,2007-11-05 00:00:00+00,405/AG6,,870.00,139649.00,211339.00,35,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,2025-07-17 14:16:16.905772+00
2818,2000-03-13 00:00:00+00,418/4,,610.00,135060.00,204980.00,16,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA,2025-07-17 14:16:16.905772+00
2819,2000-10-02 00:00:00+00,418/4,,505.00,135060.00,204980.00,16,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA,2025-07-17 14:16:16.905772+00
2820,2001-03-05 00:00:00+00,418/4,,158.00,135060.00,204980.00,16,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA,2025-07-17 14:16:16.905772+00
2821,2002-03-04 00:00:00+00,418/4,,453.00,135060.00,204980.00,16,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA,2025-07-17 14:16:16.905772+00
2822,2002-10-28 00:00:00+00,418/4,,489.00,135060.00,204980.00,16,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA,2025-07-17 14:16:16.905772+00
2823,2003-03-10 00:00:00+00,418/4,,552.00,135060.00,204980.00,16,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA,2025-07-17 14:16:16.905772+00
2824,2004-03-01 00:00:00+00,418/4,,448.00,135060.00,204980.00,16,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA,2025-07-17 14:16:16.905772+00
2825,2007-03-28 00:00:00+00,418/4,,510.00,135060.00,204980.00,16,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA,2025-07-17 14:16:16.905772+00
2826,2007-11-05 00:00:00+00,418/4,,480.00,135060.00,204980.00,16,T7 - ALUVIÕES DO TEJO,SELADO,SAMORA CORREIA,2025-07-17 14:16:16.905772+00
2827,2005-10-06 00:00:00+00,418/AG49,,707.00,131467.00,204958.00,7,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,2025-07-17 14:16:16.905772+00
2828,2007-03-28 00:00:00+00,418/AG49,,620.00,131467.00,204958.00,7,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,2025-07-17 14:16:16.905772+00
2829,2007-11-05 00:00:00+00,418/AG49,,660.00,131467.00,204958.00,7,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,2025-07-17 14:16:16.905772+00
2830,2005-10-06 00:00:00+00,419/AG3,,733.00,136088.00,204799.00,19,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,2025-07-17 14:16:16.905772+00
2831,2007-03-28 00:00:00+00,419/AG3,,640.00,136088.00,204799.00,19,T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA,2025-07-17 14:16:16.905772+00
